date,indoorSense.iAQ
9/27/2020 7:27:24.082000000 PM,2445
9/27/2020 7:27:26.208000000 PM,2445
9/27/2020 7:27:28.295000000 PM,2445
9/27/2020 7:27:30.384000000 PM,2441
9/27/2020 7:27:32.477000000 PM,2433
9/27/2020 7:27:34.578000000 PM,2433
9/27/2020 7:27:36.757000000 PM,2433
9/27/2020 7:27:38.843000000 PM,2429
9/27/2020 7:27:40.928000000 PM,2433
9/27/2020 7:27:43.024000000 PM,2429
9/27/2020 7:27:45.102000000 PM,2422
9/27/2020 7:27:47.192000000 PM,2422
9/27/2020 7:27:49.279000000 PM,2422
9/27/2020 7:27:51.396000000 PM,2422
9/27/2020 7:27:53.481000000 PM,2422
9/27/2020 7:27:55.591000000 PM,2425
9/27/2020 7:27:57.746000000 PM,2425
9/27/2020 7:27:59.831000000 PM,2425
9/27/2020 7:28:01.903000000 PM,2425
9/27/2020 7:28:03.986000000 PM,2425
9/27/2020 7:28:06.087000000 PM,2429
9/27/2020 7:28:08.187000000 PM,2436
9/27/2020 7:28:10.342000000 PM,2440
9/27/2020 7:28:12.422000000 PM,2444
9/27/2020 7:28:14.499000000 PM,2448
9/27/2020 7:28:16.584000000 PM,2444
9/27/2020 7:28:18.684000000 PM,2444
9/27/2020 7:28:20.784000000 PM,2448
9/27/2020 7:28:22.881000000 PM,2448
9/27/2020 7:28:24.984000000 PM,2448
9/27/2020 7:28:27.238000000 PM,2448
9/27/2020 7:28:29.319000000 PM,2448
9/27/2020 7:28:31.407000000 PM,2448
9/27/2020 7:28:33.491000000 PM,2444
9/27/2020 7:28:35.576000000 PM,2444
9/27/2020 7:28:37.655000000 PM,2444
9/27/2020 7:28:39.732000000 PM,2444
9/27/2020 7:28:41.815000000 PM,2444
9/27/2020 7:28:43.903000000 PM,2444
9/27/2020 7:28:45.984000000 PM,2448
9/27/2020 7:28:48.082000000 PM,2448
9/27/2020 7:28:50.185000000 PM,2448
9/27/2020 7:28:52.255000000 PM,2448
9/27/2020 7:28:54.345000000 PM,2444
9/27/2020 7:28:56.444000000 PM,2444
9/27/2020 7:28:58.544000000 PM,2444
9/27/2020 7:29:00.643000000 PM,2444
9/27/2020 7:29:02.743000000 PM,2448
9/27/2020 7:29:04.843000000 PM,2448
9/27/2020 7:29:06.943000000 PM,2451
9/27/2020 7:29:09.042000000 PM,2451
9/27/2020 7:29:11.142000000 PM,2451
9/27/2020 7:29:13.245000000 PM,2455
9/27/2020 7:29:15.342000000 PM,2459
9/27/2020 7:29:17.444000000 PM,2467
9/27/2020 7:29:19.535000000 PM,2471
9/27/2020 7:29:21.614000000 PM,2471
9/27/2020 7:29:23.700000000 PM,2471
9/27/2020 7:29:25.783000000 PM,2471
9/27/2020 7:29:27.862000000 PM,2475
9/27/2020 7:29:29.941000000 PM,2475
9/27/2020 7:29:32.016000000 PM,2478
9/27/2020 7:29:34.099000000 PM,2478
9/27/2020 7:29:36.189000000 PM,2478
9/27/2020 7:29:38.376000000 PM,2478
9/27/2020 7:29:40.455000000 PM,2478
9/27/2020 7:29:42.534000000 PM,2478
9/27/2020 7:29:44.625000000 PM,2478
9/27/2020 7:29:46.719000000 PM,2478
9/27/2020 7:29:48.795000000 PM,2478
9/27/2020 7:29:50.879000000 PM,2471
9/27/2020 7:29:52.960000000 PM,2471
9/27/2020 7:29:55.039000000 PM,2471
9/27/2020 7:29:57.115000000 PM,2471
9/27/2020 7:29:59.200000000 PM,2471
9/27/2020 7:30:01.278000000 PM,2471
9/27/2020 7:30:03.361000000 PM,2471
9/27/2020 7:30:05.441000000 PM,2471
9/27/2020 7:30:07.536000000 PM,2471
9/27/2020 7:30:09.620000000 PM,2471
9/27/2020 7:30:11.703000000 PM,2467
9/27/2020 7:30:13.782000000 PM,2467
9/27/2020 7:30:15.859000000 PM,2467
9/27/2020 7:30:17.938000000 PM,2463
9/27/2020 7:30:20.017000000 PM,2463
9/27/2020 7:30:22.092000000 PM,2463
9/27/2020 7:30:24.173000000 PM,2463
9/27/2020 7:30:26.252000000 PM,2463
9/27/2020 7:30:28.331000000 PM,2455
9/27/2020 7:30:30.411000000 PM,2455
9/27/2020 7:30:32.490000000 PM,2448
9/27/2020 7:30:34.570000000 PM,2444
9/27/2020 7:30:36.651000000 PM,2436
9/27/2020 7:30:38.731000000 PM,2432
9/27/2020 7:30:40.821000000 PM,2432
9/27/2020 7:30:42.911000000 PM,2428
9/27/2020 7:30:44.991000000 PM,2424
9/27/2020 7:30:47.094000000 PM,2424
9/27/2020 7:30:49.185000000 PM,2424
9/27/2020 7:30:51.260000000 PM,2424
9/27/2020 7:30:53.354000000 PM,2424
9/27/2020 7:30:55.451000000 PM,2424
9/27/2020 7:30:57.552000000 PM,2424
9/27/2020 7:30:59.647000000 PM,2424
9/27/2020 7:31:01.754000000 PM,2424
9/27/2020 7:31:03.850000000 PM,2424
9/27/2020 7:31:05.930000000 PM,2424
9/27/2020 7:31:08.014000000 PM,2420
9/27/2020 7:31:10.092000000 PM,2420
9/27/2020 7:31:12.160000000 PM,2420
9/27/2020 7:31:14.248000000 PM,2420
9/27/2020 7:31:16.331000000 PM,2420
9/27/2020 7:31:18.419000000 PM,2420
9/27/2020 7:31:20.499000000 PM,2420
9/27/2020 7:31:22.583000000 PM,2420
9/27/2020 7:31:24.658000000 PM,2420
9/27/2020 7:31:26.754000000 PM,2417
9/27/2020 7:31:28.839000000 PM,2417
9/27/2020 7:31:30.921000000 PM,2417
9/27/2020 7:31:32.996000000 PM,2413
9/27/2020 7:31:35.071000000 PM,2409
9/27/2020 7:31:37.151000000 PM,2405
9/27/2020 7:31:39.231000000 PM,2401
9/27/2020 7:31:41.323000000 PM,2397
9/27/2020 7:31:43.399000000 PM,2394
9/27/2020 7:31:45.486000000 PM,2390
9/27/2020 7:31:47.561000000 PM,2386
9/27/2020 7:31:49.637000000 PM,2390
9/27/2020 7:31:51.725000000 PM,2390
9/27/2020 7:31:53.884000000 PM,2390
9/27/2020 7:31:55.960000000 PM,2390
9/27/2020 7:31:58.039000000 PM,2390
9/27/2020 7:32:00.119000000 PM,2390
9/27/2020 7:32:02.192000000 PM,2390
9/27/2020 7:32:04.271000000 PM,2390
9/27/2020 7:32:06.351000000 PM,2394
9/27/2020 7:32:08.433000000 PM,2397
9/27/2020 7:32:10.510000000 PM,2397
9/27/2020 7:32:12.592000000 PM,2397
9/27/2020 7:32:14.672000000 PM,2397
9/27/2020 7:32:16.752000000 PM,2401
9/27/2020 7:32:18.832000000 PM,2401
9/27/2020 7:32:20.922000000 PM,2401
9/27/2020 7:32:22.993000000 PM,2401
9/27/2020 7:32:25.072000000 PM,2401
9/27/2020 7:32:27.162000000 PM,2401
9/27/2020 7:32:29.256000000 PM,2401
9/27/2020 7:32:31.356000000 PM,2409
9/27/2020 7:32:33.614000000 PM,2417
9/27/2020 7:32:35.704000000 PM,2420
9/27/2020 7:32:37.792000000 PM,2420
9/27/2020 7:32:39.882000000 PM,2424
9/27/2020 7:32:41.958000000 PM,2428
9/27/2020 7:32:44.038000000 PM,2432
9/27/2020 7:32:46.118000000 PM,2436
9/27/2020 7:32:48.214000000 PM,2444
9/27/2020 7:32:50.291000000 PM,2444
9/27/2020 7:32:52.458000000 PM,2448
9/27/2020 7:32:54.551000000 PM,2448
9/27/2020 7:32:56.632000000 PM,2448
9/27/2020 7:32:58.711000000 PM,2448
9/27/2020 7:33:00.792000000 PM,2444
9/27/2020 7:33:02.879000000 PM,2444
9/27/2020 7:33:04.961000000 PM,2444
9/27/2020 7:33:07.054000000 PM,2444
9/27/2020 7:33:09.155000000 PM,2440
9/27/2020 7:33:11.264000000 PM,2435
9/27/2020 7:33:13.358000000 PM,2431
9/27/2020 7:33:15.455000000 PM,2427
9/27/2020 7:33:17.564000000 PM,2423
9/27/2020 7:33:19.666000000 PM,2416
9/27/2020 7:33:21.756000000 PM,2412
9/27/2020 7:33:23.856000000 PM,2408
9/27/2020 7:33:25.959000000 PM,2408
9/27/2020 7:33:28.045000000 PM,2408
9/27/2020 7:33:30.125000000 PM,2404
9/27/2020 7:33:32.204000000 PM,2404
9/27/2020 7:33:34.283000000 PM,2400
9/27/2020 7:33:36.370000000 PM,2400
9/27/2020 7:33:38.447000000 PM,2396
9/27/2020 7:33:40.529000000 PM,2392
9/27/2020 7:33:42.606000000 PM,2392
9/27/2020 7:33:44.688000000 PM,2385
9/27/2020 7:33:46.782000000 PM,2385
9/27/2020 7:33:48.859000000 PM,2389
9/27/2020 7:33:50.942000000 PM,2392
9/27/2020 7:33:53.020000000 PM,2396
9/27/2020 7:33:55.105000000 PM,2404
9/27/2020 7:33:57.180000000 PM,2408
9/27/2020 7:33:59.261000000 PM,2408
9/27/2020 7:34:01.350000000 PM,2416
9/27/2020 7:34:03.433000000 PM,2419
9/27/2020 7:34:05.528000000 PM,2427
9/27/2020 7:34:07.611000000 PM,2431
9/27/2020 7:34:09.692000000 PM,2435
9/27/2020 7:34:11.771000000 PM,2439
9/27/2020 7:34:13.851000000 PM,2446
9/27/2020 7:34:15.931000000 PM,2446
9/27/2020 7:34:18.010000000 PM,2446
9/27/2020 7:34:20.089000000 PM,2446
9/27/2020 7:34:22.158000000 PM,2446
9/27/2020 7:34:24.244000000 PM,2450
9/27/2020 7:34:26.319000000 PM,2450
9/27/2020 7:34:28.404000000 PM,2450
9/27/2020 7:34:30.556000000 PM,2450
9/27/2020 7:34:32.631000000 PM,2450
9/27/2020 7:34:34.713000000 PM,2450
9/27/2020 7:34:36.791000000 PM,2442
9/27/2020 7:34:38.872000000 PM,2435
9/27/2020 7:34:40.951000000 PM,2435
9/27/2020 7:34:43.023000000 PM,2435
9/27/2020 7:34:45.103000000 PM,2431
9/27/2020 7:34:47.247000000 PM,2431
9/27/2020 7:34:49.322000000 PM,2427
9/27/2020 7:34:51.403000000 PM,2423
9/27/2020 7:34:53.516000000 PM,2423
9/27/2020 7:34:55.601000000 PM,2416
9/27/2020 7:34:57.800000000 PM,2416
9/27/2020 7:34:59.881000000 PM,2416
9/27/2020 7:35:01.951000000 PM,2416
9/27/2020 7:35:04.047000000 PM,2416
9/27/2020 7:35:06.133000000 PM,2416
9/27/2020 7:35:08.218000000 PM,2412
9/27/2020 7:35:10.301000000 PM,2412
9/27/2020 7:35:12.438000000 PM,2408
9/27/2020 7:35:14.523000000 PM,2404
9/27/2020 7:35:16.608000000 PM,2404
9/27/2020 7:35:18.703000000 PM,2404
9/27/2020 7:35:20.835000000 PM,2400
9/27/2020 7:35:22.919000000 PM,2400
9/27/2020 7:35:24.998000000 PM,2396
9/27/2020 7:35:27.074000000 PM,2396
9/27/2020 7:35:29.158000000 PM,2392
9/27/2020 7:35:31.262000000 PM,2392
9/27/2020 7:35:33.367000000 PM,2389
9/27/2020 7:35:35.464000000 PM,2389
9/27/2020 7:35:37.563000000 PM,2385
9/27/2020 7:35:39.643000000 PM,2385
9/27/2020 7:35:41.724000000 PM,2381
9/27/2020 7:35:43.803000000 PM,2377
9/27/2020 7:35:45.879000000 PM,2381
9/27/2020 7:35:47.960000000 PM,2385
9/27/2020 7:35:50.045000000 PM,2385
9/27/2020 7:35:52.122000000 PM,2389
9/27/2020 7:35:54.216000000 PM,2392
9/27/2020 7:35:56.303000000 PM,2396
9/27/2020 7:35:58.383000000 PM,2396
9/27/2020 7:36:00.463000000 PM,2404
9/27/2020 7:36:02.543000000 PM,2412
9/27/2020 7:36:04.627000000 PM,2419
9/27/2020 7:36:06.709000000 PM,2431
9/27/2020 7:36:08.864000000 PM,2439
9/27/2020 7:36:10.949000000 PM,2446
9/27/2020 7:36:13.032000000 PM,2454
9/27/2020 7:36:15.124000000 PM,2462
9/27/2020 7:36:17.203000000 PM,2466
9/27/2020 7:36:19.283000000 PM,2466
9/27/2020 7:36:21.375000000 PM,2466
9/27/2020 7:36:23.455000000 PM,2466
9/27/2020 7:36:25.537000000 PM,2462
9/27/2020 7:36:27.622000000 PM,2458
9/27/2020 7:36:29.704000000 PM,2450
9/27/2020 7:36:31.786000000 PM,2442
9/27/2020 7:36:33.864000000 PM,2442
9/27/2020 7:36:35.950000000 PM,2435
9/27/2020 7:36:38.042000000 PM,2427
9/27/2020 7:36:40.121000000 PM,2427
9/27/2020 7:36:42.203000000 PM,2419
9/27/2020 7:36:44.285000000 PM,2416
9/27/2020 7:36:46.369000000 PM,2408
9/27/2020 7:36:48.455000000 PM,2404
9/27/2020 7:36:50.537000000 PM,2404
9/27/2020 7:36:52.615000000 PM,2400
9/27/2020 7:36:54.698000000 PM,2392
9/27/2020 7:36:56.785000000 PM,2392
9/27/2020 7:36:58.862000000 PM,2389
9/27/2020 7:37:00.942000000 PM,2385
9/27/2020 7:37:03.010000000 PM,2377
9/27/2020 7:37:05.182000000 PM,2373
9/27/2020 7:37:07.268000000 PM,2373
9/27/2020 7:37:09.351000000 PM,2373
9/27/2020 7:37:11.433000000 PM,2373
9/27/2020 7:37:13.511000000 PM,2373
9/27/2020 7:37:15.624000000 PM,2373
9/27/2020 7:37:17.710000000 PM,2373
9/27/2020 7:37:19.824000000 PM,2377
9/27/2020 7:37:21.904000000 PM,2377
9/27/2020 7:37:24.020000000 PM,2385
9/27/2020 7:37:26.103000000 PM,2385
9/27/2020 7:37:28.220000000 PM,2385
9/27/2020 7:37:30.306000000 PM,2385
9/27/2020 7:37:32.416000000 PM,2385
9/27/2020 7:37:34.576000000 PM,2385
9/27/2020 7:37:36.658000000 PM,2381
9/27/2020 7:37:38.737000000 PM,2381
9/27/2020 7:37:40.815000000 PM,2381
9/27/2020 7:37:43.072000000 PM,2377
9/27/2020 7:37:45.159000000 PM,2369
9/27/2020 7:37:47.244000000 PM,2365
9/27/2020 7:37:49.323000000 PM,2365
9/27/2020 7:37:51.402000000 PM,2369
9/27/2020 7:37:53.502000000 PM,2369
9/27/2020 7:37:55.580000000 PM,2369
9/27/2020 7:37:57.713000000 PM,2369
9/27/2020 7:37:59.802000000 PM,2373
9/27/2020 7:38:01.874000000 PM,2377
9/27/2020 7:38:03.957000000 PM,2385
9/27/2020 7:38:06.032000000 PM,2392
9/27/2020 7:38:08.113000000 PM,2400
9/27/2020 7:38:10.206000000 PM,2408
9/27/2020 7:38:12.356000000 PM,2412
9/27/2020 7:38:14.433000000 PM,2418
9/27/2020 7:38:16.515000000 PM,2418
9/27/2020 7:38:18.609000000 PM,2422
9/27/2020 7:38:20.698000000 PM,2426
9/27/2020 7:38:22.808000000 PM,2426
9/27/2020 7:38:24.899000000 PM,2426
9/27/2020 7:38:26.971000000 PM,2426
9/27/2020 7:38:29.070000000 PM,2426
9/27/2020 7:38:31.164000000 PM,2426
9/27/2020 7:38:33.263000000 PM,2426
9/27/2020 7:38:35.370000000 PM,2426
9/27/2020 7:38:37.467000000 PM,2426
9/27/2020 7:38:39.562000000 PM,2422
9/27/2020 7:38:41.745000000 PM,2422
9/27/2020 7:38:43.822000000 PM,2418
9/27/2020 7:38:45.909000000 PM,2414
9/27/2020 7:38:48.012000000 PM,2414
9/27/2020 7:38:50.094000000 PM,2410
9/27/2020 7:38:52.162000000 PM,2410
9/27/2020 7:38:54.276000000 PM,2407
9/27/2020 7:38:56.363000000 PM,2407
9/27/2020 7:38:58.475000000 PM,2407
9/27/2020 7:39:00.563000000 PM,2403
9/27/2020 7:39:02.670000000 PM,2399
9/27/2020 7:39:04.764000000 PM,2395
9/27/2020 7:39:06.875000000 PM,2391
9/27/2020 7:39:08.963000000 PM,2383
9/27/2020 7:39:11.045000000 PM,2383
9/27/2020 7:39:13.133000000 PM,2383
9/27/2020 7:39:15.212000000 PM,2380
9/27/2020 7:39:17.292000000 PM,2380
9/27/2020 7:39:19.375000000 PM,2380
9/27/2020 7:39:21.451000000 PM,2380
9/27/2020 7:39:23.531000000 PM,2380
9/27/2020 7:39:25.621000000 PM,2380
9/27/2020 7:39:27.703000000 PM,2383
9/27/2020 7:39:29.781000000 PM,2383
9/27/2020 7:39:31.854000000 PM,2387
9/27/2020 7:39:33.935000000 PM,2391
9/27/2020 7:39:36.014000000 PM,2391
9/27/2020 7:39:38.091000000 PM,2395
9/27/2020 7:39:40.169000000 PM,2395
9/27/2020 7:39:42.238000000 PM,2395
9/27/2020 7:39:44.324000000 PM,2391
9/27/2020 7:39:46.403000000 PM,2387
9/27/2020 7:39:48.478000000 PM,2387
9/27/2020 7:39:50.563000000 PM,2391
9/27/2020 7:39:52.641000000 PM,2391
9/27/2020 7:39:54.717000000 PM,2395
9/27/2020 7:39:56.803000000 PM,2395
9/27/2020 7:39:58.882000000 PM,2395
9/27/2020 7:40:00.971000000 PM,2391
9/27/2020 7:40:03.050000000 PM,2395
9/27/2020 7:40:05.133000000 PM,2399
9/27/2020 7:40:07.220000000 PM,2399
9/27/2020 7:40:09.401000000 PM,2399
9/27/2020 7:40:11.487000000 PM,2399
9/27/2020 7:40:13.567000000 PM,2403
9/27/2020 7:40:15.655000000 PM,2407
9/27/2020 7:40:17.743000000 PM,2410
9/27/2020 7:40:19.824000000 PM,2410
9/27/2020 7:40:21.909000000 PM,2410
9/27/2020 7:40:23.992000000 PM,2410
9/27/2020 7:40:26.077000000 PM,2410
9/27/2020 7:40:28.161000000 PM,2414
9/27/2020 7:40:30.243000000 PM,2418
9/27/2020 7:40:32.329000000 PM,2422
9/27/2020 7:40:34.422000000 PM,2422
9/27/2020 7:40:36.502000000 PM,2422
9/27/2020 7:40:38.586000000 PM,2430
9/27/2020 7:40:40.675000000 PM,2430
9/27/2020 7:40:42.774000000 PM,2430
9/27/2020 7:40:44.872000000 PM,2430
9/27/2020 7:40:46.976000000 PM,2430
9/27/2020 7:40:49.071000000 PM,2430
9/27/2020 7:40:51.177000000 PM,2430
9/27/2020 7:40:53.280000000 PM,2430
9/27/2020 7:40:55.376000000 PM,2434
9/27/2020 7:40:57.471000000 PM,2437
9/27/2020 7:40:59.580000000 PM,2441
9/27/2020 7:41:01.675000000 PM,2449
9/27/2020 7:41:03.775000000 PM,2453
9/27/2020 7:41:05.880000000 PM,2461
9/27/2020 7:41:07.975000000 PM,2468
9/27/2020 7:41:10.074000000 PM,2476
9/27/2020 7:41:12.148000000 PM,2484
9/27/2020 7:41:14.237000000 PM,2488
9/27/2020 7:41:16.324000000 PM,2492
9/27/2020 7:41:18.403000000 PM,2500
9/27/2020 7:41:20.492000000 PM,2508
9/27/2020 7:41:22.561000000 PM,2515
9/27/2020 7:41:24.636000000 PM,2523
9/27/2020 7:41:26.716000000 PM,2527
9/27/2020 7:41:28.795000000 PM,2527
9/27/2020 7:41:30.878000000 PM,2527
9/27/2020 7:41:32.963000000 PM,2527
9/27/2020 7:41:35.051000000 PM,2527
9/27/2020 7:41:37.136000000 PM,2527
9/27/2020 7:41:39.215000000 PM,2527
9/27/2020 7:41:41.299000000 PM,2519
9/27/2020 7:41:43.383000000 PM,2519
9/27/2020 7:41:45.463000000 PM,2519
9/27/2020 7:41:47.548000000 PM,2515
9/27/2020 7:41:49.632000000 PM,2511
9/27/2020 7:41:51.714000000 PM,2508
9/27/2020 7:41:53.798000000 PM,2504
9/27/2020 7:41:55.883000000 PM,2500
9/27/2020 7:41:57.964000000 PM,2500
9/27/2020 7:42:00.041000000 PM,2500
9/27/2020 7:42:02.115000000 PM,2496
9/27/2020 7:42:04.205000000 PM,2492
9/27/2020 7:42:06.283000000 PM,2492
9/27/2020 7:42:08.368000000 PM,2488
9/27/2020 7:42:10.444000000 PM,2488
9/27/2020 7:42:12.536000000 PM,2488
9/27/2020 7:42:14.634000000 PM,2488
9/27/2020 7:42:16.714000000 PM,2484
9/27/2020 7:42:18.796000000 PM,2484
9/27/2020 7:42:20.885000000 PM,2480
9/27/2020 7:42:22.964000000 PM,2480
9/27/2020 7:42:25.052000000 PM,2476
9/27/2020 7:42:27.145000000 PM,2472
9/27/2020 7:42:29.229000000 PM,2472
9/27/2020 7:42:31.321000000 PM,2472
9/27/2020 7:42:33.581000000 PM,2476
9/27/2020 7:42:35.671000000 PM,2476
9/27/2020 7:42:37.760000000 PM,2476
9/27/2020 7:42:39.848000000 PM,2476
9/27/2020 7:42:41.935000000 PM,2476
9/27/2020 7:42:44.021000000 PM,2476
9/27/2020 7:42:46.103000000 PM,2472
9/27/2020 7:42:48.184000000 PM,2465
9/27/2020 7:42:50.273000000 PM,2465
9/27/2020 7:42:52.358000000 PM,2461
9/27/2020 7:42:54.452000000 PM,2453
9/27/2020 7:42:56.528000000 PM,2445
9/27/2020 7:42:58.668000000 PM,2437
9/27/2020 7:43:00.749000000 PM,2434
9/27/2020 7:43:02.839000000 PM,2426
9/27/2020 7:43:04.922000000 PM,2426
9/27/2020 7:43:07.020000000 PM,2422
9/27/2020 7:43:09.121000000 PM,2418
9/27/2020 7:43:11.282000000 PM,2414
9/27/2020 7:43:13.368000000 PM,2414
9/27/2020 7:43:15.454000000 PM,2410
9/27/2020 7:43:17.554000000 PM,2410
9/27/2020 7:43:19.631000000 PM,2405
9/27/2020 7:43:21.729000000 PM,2405
9/27/2020 7:43:23.836000000 PM,2405
9/27/2020 7:43:25.926000000 PM,2398
9/27/2020 7:43:28.162000000 PM,2398
9/27/2020 7:43:30.254000000 PM,2398
9/27/2020 7:43:32.351000000 PM,2394
9/27/2020 7:43:34.475000000 PM,2390
9/27/2020 7:43:36.553000000 PM,2390
9/27/2020 7:43:38.644000000 PM,2386
9/27/2020 7:43:40.731000000 PM,2382
9/27/2020 7:43:42.822000000 PM,2382
9/27/2020 7:43:44.910000000 PM,2382
9/27/2020 7:43:47.010000000 PM,2378
9/27/2020 7:43:49.098000000 PM,2378
9/27/2020 7:43:51.195000000 PM,2378
9/27/2020 7:43:53.300000000 PM,2378
9/27/2020 7:43:55.381000000 PM,2378
9/27/2020 7:43:57.468000000 PM,2378
9/27/2020 7:43:59.565000000 PM,2382
9/27/2020 7:44:01.680000000 PM,2386
9/27/2020 7:44:03.756000000 PM,2386
9/27/2020 7:44:05.836000000 PM,2390
9/27/2020 7:44:07.920000000 PM,2398
9/27/2020 7:44:10.143000000 PM,2402
9/27/2020 7:44:12.226000000 PM,2405
9/27/2020 7:44:14.308000000 PM,2405
9/27/2020 7:44:16.405000000 PM,2405
9/27/2020 7:44:18.487000000 PM,2405
9/27/2020 7:44:20.567000000 PM,2405
9/27/2020 7:44:22.657000000 PM,2402
9/27/2020 7:44:24.750000000 PM,2398
9/27/2020 7:44:26.838000000 PM,2398
9/27/2020 7:44:28.924000000 PM,2402
9/27/2020 7:44:31.019000000 PM,2402
9/27/2020 7:44:33.185000000 PM,2402
9/27/2020 7:44:35.287000000 PM,2402
9/27/2020 7:44:37.367000000 PM,2402
9/27/2020 7:44:39.447000000 PM,2402
9/27/2020 7:44:41.541000000 PM,2402
9/27/2020 7:44:43.633000000 PM,2402
9/27/2020 7:44:45.721000000 PM,2402
9/27/2020 7:44:47.828000000 PM,2402
9/27/2020 7:44:49.916000000 PM,2402
9/27/2020 7:44:52.028000000 PM,2398
9/27/2020 7:44:54.176000000 PM,2398
9/27/2020 7:44:56.256000000 PM,2402
9/27/2020 7:44:58.336000000 PM,2402
9/27/2020 7:45:00.431000000 PM,2409
9/27/2020 7:45:02.521000000 PM,2413
9/27/2020 7:45:04.625000000 PM,2413
9/27/2020 7:45:06.773000000 PM,2417
9/27/2020 7:45:08.856000000 PM,2417
9/27/2020 7:45:10.944000000 PM,2425
9/27/2020 7:45:13.028000000 PM,2429
9/27/2020 7:45:15.172000000 PM,2429
9/27/2020 7:45:17.256000000 PM,2436
9/27/2020 7:45:19.344000000 PM,2444
9/27/2020 7:45:21.435000000 PM,2452
9/27/2020 7:45:23.528000000 PM,2460
9/27/2020 7:45:25.628000000 PM,2467
9/27/2020 7:45:27.760000000 PM,2475
9/27/2020 7:45:29.861000000 PM,2483
9/27/2020 7:45:31.947000000 PM,2491
9/27/2020 7:45:34.032000000 PM,2495
9/27/2020 7:45:36.133000000 PM,2495
9/27/2020 7:45:38.230000000 PM,2495
9/27/2020 7:45:40.324000000 PM,2495
9/27/2020 7:45:42.514000000 PM,2495
9/27/2020 7:45:44.603000000 PM,2491
9/27/2020 7:45:46.704000000 PM,2491
9/27/2020 7:45:48.790000000 PM,2491
9/27/2020 7:45:50.878000000 PM,2491
9/27/2020 7:45:52.968000000 PM,2491
9/27/2020 7:45:55.047000000 PM,2491
9/27/2020 7:45:57.129000000 PM,2491
9/27/2020 7:45:59.224000000 PM,2487
9/27/2020 7:46:01.349000000 PM,2487
9/27/2020 7:46:03.434000000 PM,2483
9/27/2020 7:46:05.523000000 PM,2487
9/27/2020 7:46:07.601000000 PM,2491
9/27/2020 7:46:09.684000000 PM,2491
9/27/2020 7:46:11.798000000 PM,2495
9/27/2020 7:46:13.878000000 PM,2499
9/27/2020 7:46:15.993000000 PM,2499
9/27/2020 7:46:18.092000000 PM,2502
9/27/2020 7:46:20.190000000 PM,2502
9/27/2020 7:46:22.297000000 PM,2502
9/27/2020 7:46:24.394000000 PM,2502
9/27/2020 7:46:26.489000000 PM,2502
9/27/2020 7:46:28.588000000 PM,2502
9/27/2020 7:46:30.700000000 PM,2502
9/27/2020 7:46:32.793000000 PM,2502
9/27/2020 7:46:34.893000000 PM,2507
9/27/2020 7:46:36.996000000 PM,2510
9/27/2020 7:46:39.099000000 PM,2514
9/27/2020 7:46:41.191000000 PM,2518
9/27/2020 7:46:43.289000000 PM,2518
9/27/2020 7:46:45.389000000 PM,2518
9/27/2020 7:46:47.489000000 PM,2522
9/27/2020 7:46:49.589000000 PM,2526
9/27/2020 7:46:51.698000000 PM,2534
9/27/2020 7:46:53.792000000 PM,2542
9/27/2020 7:46:55.892000000 PM,2550
9/27/2020 7:46:57.996000000 PM,2558
9/27/2020 7:47:00.094000000 PM,2570
9/27/2020 7:47:02.188000000 PM,2574
9/27/2020 7:47:04.296000000 PM,2577
9/27/2020 7:47:06.400000000 PM,2582
9/27/2020 7:47:08.492000000 PM,2586
9/27/2020 7:47:10.591000000 PM,2586
9/27/2020 7:47:12.697000000 PM,2590
9/27/2020 7:47:14.795000000 PM,2586
9/27/2020 7:47:16.889000000 PM,2582
9/27/2020 7:47:18.982000000 PM,2582
9/27/2020 7:47:21.088000000 PM,2582
9/27/2020 7:47:23.196000000 PM,2582
9/27/2020 7:47:25.294000000 PM,2582
9/27/2020 7:47:27.385000000 PM,2582
9/27/2020 7:47:29.498000000 PM,2590
9/27/2020 7:47:31.595000000 PM,2594
9/27/2020 7:47:33.696000000 PM,2598
9/27/2020 7:47:35.786000000 PM,2606
9/27/2020 7:47:37.896000000 PM,2614
9/27/2020 7:47:39.988000000 PM,2638
9/27/2020 7:47:42.087000000 PM,2654
9/27/2020 7:47:44.264000000 PM,2678
9/27/2020 7:47:46.330000000 PM,2699
9/27/2020 7:47:48.550000000 PM,2711
9/27/2020 7:47:50.905000000 PM,2719
9/27/2020 7:47:53.000000000 PM,2727
9/27/2020 7:47:55.101000000 PM,2735
9/27/2020 7:47:57.207000000 PM,2744
9/27/2020 7:47:59.309000000 PM,2752
9/27/2020 7:48:01.406000000 PM,2756
9/27/2020 7:48:03.495000000 PM,2760
9/27/2020 7:48:05.665000000 PM,2768
9/27/2020 7:48:07.763000000 PM,2777
9/27/2020 7:48:09.864000000 PM,2781
9/27/2020 7:48:11.961000000 PM,2785
9/27/2020 7:48:14.168000000 PM,2789
9/27/2020 7:48:16.274000000 PM,2789
9/27/2020 7:48:18.372000000 PM,2797
9/27/2020 7:48:20.454000000 PM,2801
9/27/2020 7:48:22.736000000 PM,2804
9/27/2020 7:48:24.844000000 PM,2804
9/27/2020 7:48:26.928000000 PM,2800
9/27/2020 7:48:29.120000000 PM,2796
9/27/2020 7:48:31.194000000 PM,2788
9/27/2020 7:48:33.278000000 PM,2779
9/27/2020 7:48:35.363000000 PM,2771
